id,host_neighbourhood,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type
50366461,,0,Leopoldstadt,,48.22578,16.40124,Entire rental unit,Entire home/apt
50367593,,0,Mariahilf,,48.19038,16.35027,Entire rental unit,Entire home/apt
50371790,,1,Wieden,,48.18846,16.37417,Entire condominium (condo),Entire home/apt
50377344,,0,Rudolfsheim-F∂?nfhaus,,48.18777,16.32479,Room in aparthotel,Entire home/apt
50377535,Innere Stadt,8,Leopoldstadt,,48.2196,16.40449,Entire rental unit,Entire home/apt
50380329,Innere Stadt,9,Innere Stadt,,48.21044,16.36529,Entire rental unit,Entire home/apt
50380836,Innere Stadt,9,Landstra∂ıe,,48.1947,16.40742,Entire rental unit,Entire home/apt
50383833,,0,Alsergrund,,48.22534,16.35719,Entire condominium (condo),Entire home/apt
50385305,Innere Stadt,22,Innere Stadt,,48.21508,16.36902,Entire rental unit,Entire home/apt
50387516,Margareten,24,Leopoldstadt,,48.21592,16.37665,Entire rental unit,Entire home/apt
50388752,,0,Innere Stadt,,48.21385,16.37042,Entire rental unit,Entire home/apt
50389214,,2,Hietzing,,48.19263,16.25907,Entire condominium (condo),Entire home/apt
50390788,,0,Landstra∂ıe,,48.18539,16.40963,Entire rental unit,Entire home/apt
50392536,,0,Simmering,,48.17729,16.41185,Entire rental unit,Entire home/apt
50392590,,0,Mariahilf,,48.19059,16.34126,Entire rental unit,Entire home/apt
50394589,,0,Simmering,,48.17733,16.4126,Entire rental unit,Entire home/apt
50395162,,3,Favoriten,,48.17364,16.38241,Entire rental unit,Entire home/apt
50399661,,2,W∂?hring,,48.22839,16.34318,Private room in rental unit,Private room
50405173,,0,Rudolfsheim-F∂?nfhaus,,48.18807,16.32707,Room in aparthotel,Entire home/apt
50405949,,0,Liesing,,48.14696,16.32742,Private room in condominium (condo),Private room
50407097,,0,Rudolfsheim-F∂?nfhaus,,48.18595,16.32541,Room in aparthotel,Entire home/apt
50407160,,1,Margareten,,48.18259,16.3528,Entire rental unit,Entire home/apt
50408524,,0,Rudolfsheim-F∂?nfhaus,,48.18628,16.32703,Room in aparthotel,Entire home/apt
50410206,,3,Hernals,,48.2201,16.3354,Entire rental unit,Entire home/apt
50410835,,0,Rudolfsheim-F∂?nfhaus,,48.18659,16.32681,Room in aparthotel,Entire home/apt
50411981,,0,Rudolfsheim-F∂?nfhaus,,48.18596,16.32661,Room in aparthotel,Entire home/apt
50414387,Meidling,8,Rudolfsheim-F∂?nfhaus,,48.19296,16.33767,Entire rental unit,Entire home/apt
50414711,,0,Rudolfsheim-F∂?nfhaus,,48.18623,16.32541,Room in aparthotel,Entire home/apt
50415704,,84,Landstra∂ıe,,48.19508,16.38919,Entire rental unit,Entire home/apt
50415989,Mariahilf,10,Innere Stadt,,48.20192,16.37111,Entire rental unit,Entire home/apt
50419247,Margareten,1,Margareten,,48.185,16.35207,Shared room in hostel,Shared room
50426173,,0,Penzing,,48.18908,16.31133,Private room in rental unit,Private room
50427963,,0,Favoriten,,48.17276,16.36515,Entire condominium (condo),Entire home/apt
50428922,Alsergrund,9,Favoriten,,48.17369,16.36989,Entire rental unit,Entire home/apt
50430280,,1,Rudolfsheim-F∂?nfhaus,,48.19658,16.32711,Entire rental unit,Entire home/apt
50439987,,0,Simmering,,48.1792,16.41053,Entire rental unit,Entire home/apt
50447704,,1,Favoriten,,48.17425,16.37772,Entire condominium (condo),Entire home/apt
50448678,Leopoldstadt,69,Leopoldstadt,,48.21855,16.38013,Private room in rental unit,Private room
50454918,Favoriten,14,Favoriten,,48.17656,16.38421,Entire rental unit,Entire home/apt
50455445,,2,Margareten,,48.18811,16.3571,Entire rental unit,Entire home/apt
50456220,,2,Margareten,,48.18677,16.35333,Private room in rental unit,Private room
50457052,Alsergrund,25,Mariahilf,,48.19714,16.35146,Entire rental unit,Entire home/apt
50458323,,1,Neubau,,48.203,16.34568,Entire condominium (condo),Entire home/apt
50459765,,0,Margareten,,48.18734,16.35862,Entire condominium (condo),Entire home/apt
50473668,Parione,12,Landstra∂ıe,,48.19522,16.38543,Entire rental unit,Entire home/apt
50478227,,0,Favoriten,,48.17693,16.36709,Entire rental unit,Entire home/apt
50486335,Leopoldstadt,2,Leopoldstadt,,48.22625,16.38814,Private room in rental unit,Private room
50487181,,0,Innere Stadt,,48.20213,16.3686,Entire rental unit,Entire home/apt
50487353,,0,Innere Stadt,,48.20085,16.36856,Entire rental unit,Entire home/apt
50494419,,0,Wieden,,48.18802,16.37307,Entire rental unit,Entire home/apt
50499601,,0,Favoriten,,48.173183,16.374588,Entire rental unit,Entire home/apt
50511270,,2,Wieden,,48.18806,16.37724,Private room in rental unit,Private room
50512742,Favoriten,1,Landstra∂ıe,,48.18761,16.38972,Entire rental unit,Entire home/apt
50513732,,0,Neubau,,48.20148,16.34584,Entire rental unit,Entire home/apt
50517186,,1,Neubau,,48.20378,16.34167,Private room in condominium (condo),Private room
50520816,,1,Alsergrund,,48.2288,16.3512,Entire condominium (condo),Entire home/apt
50530272,,2,Innere Stadt,,48.212524,16.373236,Entire serviced apartment,Entire home/apt
50531676,,1,Mariahilf,,48.19313,16.3388,Entire condominium (condo),Entire home/apt
50533925,,2,D∂?bling,,48.245865,16.341923,Entire serviced apartment,Entire home/apt
50533963,,2,D∂?bling,,48.245865,16.341923,Entire serviced apartment,Entire home/apt
50534267,,0,Ottakring,,48.21303,16.30757,Entire condominium (condo),Entire home/apt
50538528,,0,Mariahilf,,48.19474,16.35112,Private room in rental unit,Private room
50557203,,0,Mariahilf,,48.19178,16.3521,Entire rental unit,Entire home/apt
50558555,,0,Josefstadt,,48.21191,16.34869,Private room in rental unit,Private room
50559595,,0,Ottakring,,48.21143,16.31263,Entire condominium (condo),Entire home/apt
50561106,,0,Meidling,,48.182537,16.342022,Private room in condominium (condo),Private room
50565627,Favoriten,37,Meidling,,48.18477,16.33696,Entire rental unit,Entire home/apt
50571718,Ottakring,9,W∂?hring,,48.22087,16.33967,Entire condominium (condo),Entire home/apt
50585188,,1,Leopoldstadt,,48.212158,16.412849,Entire condominium (condo),Entire home/apt
50588154,,1,Favoriten,,48.17625,16.35657,Entire condominium (condo),Entire home/apt
50589501,,10,Donaustadt,,48.24666,16.43962,Private room in serviced apartment,Private room
50590020,,10,Donaustadt,,48.24574,16.43954,Private room in serviced apartment,Private room
50591092,,0,Alsergrund,,48.21455,16.35734,Private room in rental unit,Private room
50592837,,0,Favoriten,,48.1727,16.37824,Private room in casa particular,Private room
50595020,Neubau,14,Neubau,,48.19845,16.34304,Entire rental unit,Entire home/apt
50596331,,11,Brigittenau,,48.23327,16.39024,Entire rental unit,Entire home/apt
50604932,,0,D∂?bling,,48.2398,16.32276,Entire condominium (condo),Entire home/apt
50605158,,0,Meidling,,48.18322,16.34353,Entire condominium (condo),Entire home/apt
50607379,,0,D∂?bling,,48.2491,16.3361,Entire condominium (condo),Entire home/apt
50614504,,2,Margareten,,48.18275,16.354,Entire rental unit,Entire home/apt
50631999,Leopoldstadt,63,Innere Stadt,,48.20848,16.37572,Entire rental unit,Entire home/apt
50640649,,0,Hernals,,48.22228,16.32783,Entire rental unit,Entire home/apt
50648006,Neubau,14,Neubau,,48.20499,16.34948,Entire rental unit,Entire home/apt
50652356,,0,Leopoldstadt,,48.2155,16.37832,Entire rental unit,Entire home/apt
50652452,,0,W∂?hring,,48.223801,16.334766,Entire rental unit,Entire home/apt
50655693,,0,Ottakring,,48.20476,16.33281,Entire loft,Entire home/apt
50656108,,0,Penzing,,48.19825,16.29346,Entire condominium (condo),Entire home/apt
50667551,,0,Neubau,,48.20635,16.34771,Entire condominium (condo),Entire home/apt
50670020,,1,D∂?bling,,48.24014,16.34248,Entire condominium (condo),Entire home/apt
50687931,,0,Leopoldstadt,,48.22407,16.40481,Entire condominium (condo),Entire home/apt
50688084,,1,Leopoldstadt,,48.21529,16.38968,Private room in rental unit,Private room
50691393,Alsergrund,1,Rudolfsheim-F∂?nfhaus,,48.19343,16.33558,Entire rental unit,Entire home/apt
50691687,,0,Alsergrund,,48.2284,16.35626,Entire rental unit,Entire home/apt
50694416,Leopoldstadt,1,Leopoldstadt,,48.22208,16.37459,Entire rental unit,Entire home/apt
50694838,,0,Rudolfsheim-F∂?nfhaus,,48.18879,16.32283,Entire condominium (condo),Entire home/apt
50696454,Alsergrund,1,Rudolfsheim-F∂?nfhaus,,48.19507,16.3361,Entire condominium (condo),Entire home/apt
50696901,,0,Landstra∂ıe,,48.20337,16.38741,Private room in casa particular,Private room
50701992,,2,Leopoldstadt,,48.21415,16.38696,Private room in hostel,Private room
50712397,,0,Hernals,,48.22022,16.32474,Private room in rental unit,Private room
50714433,,0,Rudolfsheim-F∂?nfhaus,,48.19749,16.32483,Entire condominium (condo),Entire home/apt
50714968,Landstra«?e,3,Landstra∂ıe,,48.20849,16.39212,Entire condominium (condo),Entire home/apt
50715894,Innere Stadt,14,Innere Stadt,,48.20713,16.3671,Entire rental unit,Entire home/apt
50717111,Innere Stadt,14,Innere Stadt,,48.2071,16.36824,Entire rental unit,Entire home/apt
50717375,Innere Stadt,14,Innere Stadt,,48.20673,16.36888,Entire rental unit,Entire home/apt
50717784,Innere Stadt,14,Innere Stadt,,48.20523,16.36716,Entire rental unit,Entire home/apt
50718191,Innere Stadt,14,Innere Stadt,,48.20524,16.36827,Entire rental unit,Entire home/apt
50718441,Innere Stadt,14,Innere Stadt,,48.20725,16.36687,Entire rental unit,Entire home/apt
50719215,Innere Stadt,14,Innere Stadt,,48.20529,16.36884,Entire rental unit,Entire home/apt
50719509,Innere Stadt,14,Innere Stadt,,48.20726,16.36694,Entire rental unit,Entire home/apt
50719627,Innere Stadt,14,Innere Stadt,,48.20566,16.36693,Entire rental unit,Entire home/apt
50719658,,80,Landstra∂ıe,,48.2023,16.38952,Entire rental unit,Entire home/apt
50721889,,1,Landstra∂ıe,,48.19104,16.38382,Entire condominium (condo),Entire home/apt
50725459,,0,Mariahilf,,48.18951,16.34127,Entire rental unit,Entire home/apt
50727603,,2,Leopoldstadt,,48.21472,16.38741,Private room in hostel,Private room
50727910,,2,Leopoldstadt,,48.21392,16.38729,Private room in hostel,Private room
50735997,,42,Brigittenau,,48.23055,16.37613,Private room in rental unit,Private room
50739068,,42,Alsergrund,,48.22003,16.35301,Private room in rental unit,Private room
50739372,,42,Alsergrund,,48.22047,16.35288,Private room in rental unit,Private room
50742926,,17,Leopoldstadt,,48.22222,16.38397,Entire rental unit,Entire home/apt
50743380,Favoriten,14,Mariahilf,,48.19383,16.35286,Entire rental unit,Entire home/apt
50748494,,2,Leopoldstadt,,48.21453,16.38673,Private room in hostel,Private room
50748667,,2,Leopoldstadt,,48.21449,16.38711,Private room in hostel,Private room
50748762,,2,Leopoldstadt,,48.21408,16.3854,Private room in hostel,Private room
50749113,,2,Leopoldstadt,,48.21467,16.38718,Private room in hostel,Private room
50749253,,2,Leopoldstadt,,48.21438,16.38581,Private room in hostel,Private room
50749365,,2,Leopoldstadt,,48.214,16.38721,Private room in hostel,Private room
50749447,,2,Landstra∂ıe,,48.19582,16.41056,Entire serviced apartment,Entire home/apt
50762742,,1,Hietzing,,48.16851,16.28509,Entire rental unit,Entire home/apt
50765678,,3,Landstra∂ıe,,48.19424,16.40866,Entire condominium (condo),Entire home/apt
50767583,,0,Neubau,,48.20487,16.34077,Private room in condominium (condo),Private room
50770385,,0,Innere Stadt,,48.209099,16.368601,Private room in bed and breakfast,Private room
50783205,,0,Innere Stadt,,48.20798,16.36899,Private room in bed and breakfast,Private room
50783219,,0,Innere Stadt,,48.21025,16.36749,Private room in bed and breakfast,Private room
50783229,,0,Innere Stadt,,48.20796,16.36742,Private room in bed and breakfast,Private room
50783244,,0,Innere Stadt,,48.20931,16.3696,Private room in bed and breakfast,Private room
50783249,,0,Innere Stadt,,48.20987,16.36977,Private room in bed and breakfast,Private room
50787023,Meidling,3,Simmering,,48.17672,16.408747,Entire serviced apartment,Entire home/apt
50787406,,0,Innere Stadt,,48.20953,16.37607,Entire condominium (condo),Entire home/apt
50790159,,2,Leopoldstadt,,48.2131,16.3853,Private room in hostel,Private room
50790604,,1,Leopoldstadt,,48.22442,16.40583,Entire condominium (condo),Entire home/apt
50791829,,0,Josefstadt,,48.20691,16.35281,Entire condominium (condo),Entire home/apt
50800611,,1,Josefstadt,,48.21456,16.35489,Private room in rental unit,Private room
50802151,,1,Josefstadt,,48.20691,16.348,Entire rental unit,Entire home/apt
50802299,,84,Meidling,,48.17981,16.33744,Private room in rental unit,Private room
50809497,,0,Mariahilf,,48.19105,16.35176,Entire rental unit,Entire home/apt
50818793,,18,Ottakring,,48.21132,16.33629,Private room in rental unit,Private room
50821640,,1,Innere Stadt,,48.20135,16.37383,Entire condominium (condo),Entire home/apt
50826569,,3,Innere Stadt,,48.21614,16.36768,Entire rental unit,Entire home/apt
50827550,,3,Innere Stadt,,48.21425,16.3692,Entire rental unit,Entire home/apt
50827798,,0,Brigittenau,,48.23367,16.37026,Entire condominium (condo),Entire home/apt
50828092,,3,Innere Stadt,,48.21473,16.36751,Entire rental unit,Entire home/apt
50828749,,0,Leopoldstadt,,48.21402,16.38902,Entire rental unit,Entire home/apt
50829713,Meidling,3,Simmering,,48.17781,16.40853,Entire serviced apartment,Entire home/apt
50833842,,0,Landstra∂ıe,,48.19951,16.39487,Entire condominium (condo),Entire home/apt
50835596,,0,Penzing,,48.19482,16.28094,Entire rental unit,Entire home/apt
50836941,Ottakring,30,Hernals,,48.21376,16.3394,Entire rental unit,Entire home/apt
50837765,,0,Simmering,,48.18396,16.40782,Shared room in bed and breakfast,Shared room
50847327,,1,Mariahilf,,48.19041,16.34112,Entire loft,Entire home/apt
50847519,New Cross,3750,Favoriten,,48.18004,16.38695,Entire rental unit,Entire home/apt
50847565,New Cross,3750,Brigittenau,,48.24334,16.3735,Entire rental unit,Entire home/apt
50847604,New Cross,3750,Brigittenau,,48.24149,16.37529,Entire rental unit,Entire home/apt
50847645,New Cross,3750,Brigittenau,,48.24307,16.37342,Entire rental unit,Entire home/apt
50847898,,2,Floridsdorf,,48.26959,16.44019,Entire rental unit,Entire home/apt
50848096,New Cross,3750,Favoriten,,48.1788,16.38678,Entire rental unit,Entire home/apt
50848334,New Cross,3750,Brigittenau,,48.24126,16.37515,Entire rental unit,Entire home/apt
50848360,New Cross,3750,Brigittenau,,48.24337,16.37529,Entire rental unit,Entire home/apt
50848422,New Cross,3750,Brigittenau,,48.24116,16.37305,Entire rental unit,Entire home/apt
50848559,New Cross,3750,Favoriten,,48.17851,16.3865,Entire rental unit,Entire home/apt
50848800,New Cross,3750,Brigittenau,,48.2412,16.37388,Entire rental unit,Entire home/apt
50848959,New Cross,3750,Brigittenau,,48.24256,16.37512,Entire rental unit,Entire home/apt
50848999,New Cross,3750,Brigittenau,,48.24148,16.37325,Entire rental unit,Entire home/apt
50851276,,42,Brigittenau,,48.23047,16.37587,Private room in rental unit,Private room
50851572,,0,Landstra∂ıe,,48.19967,16.39767,Entire rental unit,Entire home/apt
50860409,,3,Margareten,,48.18897,16.34772,Entire rental unit,Entire home/apt
50860589,,0,Hernals,,48.22143,16.3231,Private room in rental unit,Private room
50861657,,0,Landstra∂ıe,,48.1905,16.39939,Room in hotel,Private room
50861669,,0,Landstra∂ıe,,48.19068,16.40132,Room in hotel,Private room
50861729,,0,W∂?hring,,48.22879,16.32814,Entire residential home,Entire home/apt
50863205,,0,Josefstadt,,48.20984,16.34936,Private room in rental unit,Private room
50866202,,0,Mariahilf,,48.19402,16.35251,Private room in rental unit,Private room
50866462,,0,Leopoldstadt,,48.21517,16.38223,Entire loft,Entire home/apt
50868817,,1,Landstra∂ıe,,48.188,16.39896,Entire condominium (condo),Entire home/apt
50869114,,0,Landstra∂ıe,,48.19347,16.39675,Entire rental unit,Entire home/apt
50884008,,42,Leopoldstadt,,48.20376,16.39815,Private room in rental unit,Private room
50884089,,42,Landstra∂ıe,,48.20184,16.39628,Private room in rental unit,Private room
50888368,,53,Floridsdorf,,48.25998,16.43354,Entire rental unit,Entire home/apt
50889092,,0,Donaustadt,,48.23538,16.41205,Entire rental unit,Entire home/apt
50890438,Leopoldstadt,63,Meidling,,48.18301,16.34006,Entire rental unit,Entire home/apt
50890607,Leopoldstadt,63,Meidling,,48.18276,16.34116,Entire rental unit,Entire home/apt
50898118,,1,Penzing,,48.20687,16.2227,Entire rental unit,Entire home/apt
50904069,Meidling,11,Neubau,,48.20332,16.34882,Entire rental unit,Entire home/apt
50905870,Mariahilf,7,Mariahilf,,48.1923,16.34888,Entire rental unit,Entire home/apt
50912979,,0,Leopoldstadt,,48.21833,16.38239,Entire rental unit,Entire home/apt
50925107,,80,Landstra∂ıe,,48.20347,16.39174,Entire rental unit,Entire home/apt
50925114,,80,Landstra∂ıe,,48.20417,16.39162,Entire rental unit,Entire home/apt
50925154,,80,Landstra∂ıe,,48.20212,16.39102,Entire rental unit,Entire home/apt
50927269,,0,Donaustadt,,48.23886,16.45548,Private room in rental unit,Private room
50927703,,1,Margareten,,48.1861,16.36583,Entire condominium (condo),Entire home/apt
50930040,,0,Leopoldstadt,,48.20933,16.39867,Entire condominium (condo),Entire home/apt
50931800,,0,Innere Stadt,,48.203743,16.371655,Entire rental unit,Entire home/apt
50931877,,2,Favoriten,,48.17238,16.37711,Entire rental unit,Entire home/apt
50933623,,0,Landstra∂ıe,,48.19562825,16.4113161,Entire condominium (condo),Entire home/apt
50939284,,0,Simmering,,48.16187,16.42949,Entire rental unit,Entire home/apt
50945795,,0,Ottakring,,48.2091,16.33459,Entire serviced apartment,Entire home/apt
50945907,,0,Ottakring,,48.20761,16.33431,Entire serviced apartment,Entire home/apt
50949101,,0,Donaustadt,,48.23332,16.45064,Private room in rental unit,Private room
50950132,Meidling,11,Margareten,,48.18842,16.35176,Entire rental unit,Entire home/apt
50950488,,0,Donaustadt,,48.23591,16.41334,Entire rental unit,Entire home/apt
50965614,,2,Landstra∂ıe,,48.1917,16.3884,Entire condominium (condo),Entire home/apt
50967747,Ottakring,8,Josefstadt,,48.21312,16.33979,Entire condominium (condo),Entire home/apt
